id_en;sentence_en;id_sk;sentence_sk
10018555;Let's say a prayer before dinner.;12571502;Pred večerou sa pomodlime.
10011021;I only have two hours.;12571503;Mám iba dve hodiny.
10005493;What happened to the book I lent you?;12571505;Čo sa stalo s knihou, ktorú som ti požičal?
10005493;What happened to the book I lent you?;12571506;Čo sa stalo s knihou, ktorú som ti požičala?
2464803;What became of the book I lent you?;12571506;Čo sa stalo s knihou, ktorú som ti požičala?
2464803;What became of the book I lent you?;12571505;Čo sa stalo s knihou, ktorú som ti požičal?
10003045;He came to New York in search of work.;12571514;Prišiel do New Yorku hľadať prácu.
10003045;He came to New York in search of work.;12571518;Prišiel do New Yorku hľadajúc prácu.
9998932;The door is already unlocked.;12571521;Dvere sú už odomknuté.
9997865;The back door was wide open.;12571526;Zadné dvere boli otvorené dokorán.
9991722;Get out your keys and open the door.;12571530;Vytiahni kľúče a otvor dvere.
9991721;Get your keys out and open the door.;12571530;Vytiahni kľúče a otvor dvere.
9966307;You still have enough time.;12571537;Stále máš dosť času.
9966307;You still have enough time.;12571538;Stále máte dosť času.
9966307;You still have enough time.;12571541;Ešte máš dosť času.
9966307;You still have enough time.;12571543;Ešte máte dosť času.
3819705;You still have time.;12571544;Ešte máš čas.
3819705;You still have time.;12571546;Ešte máte čas.
9966178;I wash my hands many times a day.;12571549;Umývam si ruky veľakrát za deň.
9951471;Father Christmas will bring some presents.;12571555;Ježiško prinesie darčeky.
9950138;Your vocabulary is too small.;12571560;Máš príliš malú slovnú zásobu.
9950138;Your vocabulary is too small.;12571561;Máš chudobnú slovnú zásobu.
9949609;How long does it take you to eat breakfast?;12571564;Ako dlho ti trvá naraňajkovať sa?
9928025;My neighbors are very loud.;12571570;Moji susedia sú veľmi hluční.
321525;Two boys stood in front of me.;12571579;Predo mnou stáli dvaja chlapci.
280900;Two boys came running out of the room.;12571585;Z izby pribehli dvaja chlapci.
507233;He got angry.;12571616;Nahneval sa.
507233;He got angry.;12571617;Rozhneval sa.
8597705;Tom has written several books, but none of them have been published yet.;12571630;Tom napísal niekoľko kníh, no ani jedna z nich ešte nebola vydaná.
313235;She was scared to cross the road.;12571637;Bála sa prejsť cez cestu.
503483;She was afraid to cross the road.;12571637;Bála sa prejsť cez cestu.
2094817;Everyone is scared.;12571646;Všetci sa boja.
7236226;Everybody is afraid.;12571646;Všetci sa boja.
7221261;Everyone is afraid.;12571646;Všetci sa boja.
2094817;Everyone is scared.;12571650;Všetci sú vystrašení.
25091;Give me something to write on.;12571658;Dajte mi niečo na písanie.
4015513;It's awfully noisy at night around here.;12571665;V noci je tu príšerne hlučno.
308593;Do you see her often?;12571668;Často ju vídate?
308593;Do you see her often?;12571673;Často ju vídavate?
2817408;Summer is the warmest season of the year.;12571689;Leto je najteplejšie ročné obdobie.
289960;He lives near here.;12572638;Žije tu neďaleko.
252251;I don't need anything now.;12572639;Teraz nepotrebujem nič.
6769463;"These flowers are for you, Mary. ""How sweet! Thanks!""";12572641;„Tieto kvety sú pre teba, Mária.“ „To je milé... Ďakujem“
1559605;Your name sounds familiar to me.;12572643;Vaše meno sa mi zdá povedomé.
1559605;Your name sounds familiar to me.;12572644;Tvoje meno sa mi zdá povedomé.
8420122;Swallows build their nests out of clay.;12572646;Lastovičky si stavajú hniezda z hliny.
8420123;Swallows build their nests from clay.;12572646;Lastovičky si stavajú hniezda z hliny.
264823;Do good to those who hate you.;12572647;Čiňte dobre tým, ktorí vás nenávidia.
1824280;Do good to them that hate you.;12572647;Čiňte dobre tým, ktorí vás nenávidia.
1824286;Do good to those that hate you.;12572647;Čiňte dobre tým, ktorí vás nenávidia.
1824294;Be kind to those who hate you.;12572647;Čiňte dobre tým, ktorí vás nenávidia.
1824296;Do what is good to those who hate you.;12572647;Čiňte dobre tým, ktorí vás nenávidia.
1824300;Do good to them which hate you.;12572647;Čiňte dobre tým, ktorí vás nenávidia.
4368159;Give, and it will be given to you.;12572648;Dávajte a bude dané aj vám.
4368159;Give, and it will be given to you.;12572649;Dávajte a dajú vám.
4368159;Give, and it will be given to you.;12572650;Dávajte, a bude vám dané.
4368160;Love your enemies, do good to those who hate you.;12572651;Milujte svojich nepriateľov, dobre čiňte tým, ktorí vás nenávidia.
4368160;Love your enemies, do good to those who hate you.;12572652;Milujte svojich nepriateľov, robte dobre tým, čo vás nenávidia.
71652;Do to others as you would have them do to you.;12572653;Ako chcete, aby ľudia robili vám, tak robte aj vy im.
5682516;"And the angel said unto them, Fear not: for, behold, I bring you good tidings of great joy, which shall be to all people. For unto you is born this day in the city of David a Saviour, which is Christ the Lord. And this shall be a sign unto you; Ye shall find the babe wrapped in swaddling clothes, lying in a manger. And suddenly there was with the angel a multitude of the heavenly host praising God, and saying, Glory to God in the highest, and on earth peace, good will toward men.";12572654;Ale anjel im povedal: „Nebojte sa! Zvestujem vám veľkú radosť, ktorá bude radosťou pre všetkých ľudí, lebo v Dávidovom meste sa vám dnes narodil Spasiteľ, Kristus Pán. Toto vám bude znamením: Nájdete dieťatko zavinuté do plienok a uložené v jasliach.“ Odrazu sa s anjelom zjavilo množstvo nebeských zástupov, ktoré chválili Boha a volali: „Sláva Bohu na výsostiach a na zemi pokoj ľuďom, ktorých on miluje.“
5682516;"And the angel said unto them, Fear not: for, behold, I bring you good tidings of great joy, which shall be to all people. For unto you is born this day in the city of David a Saviour, which is Christ the Lord. And this shall be a sign unto you; Ye shall find the babe wrapped in swaddling clothes, lying in a manger. And suddenly there was with the angel a multitude of the heavenly host praising God, and saying, Glory to God in the highest, and on earth peace, good will toward men.";12572655;Ale anjel im povedal: „Nebojte sa. Zvestujem vám veľkú radosť, ktorá bude patriť všetkým ľuďom: Dnes sa vám v Dávidovom meste narodil Spasiteľ, Kristus Pán. A toto vám bude znamením: Nájdete dieťatko zavinuté do plienok a uložené v jasliach.“ A hneď sa k anjelovi pripojilo množstvo nebeských zástupov, zvelebovali Boha a hovorili: „Sláva Bohu na výsostiach a na zemi pokoj ľuďom dobrej vôle.“
4913066;"And Jesus said: ""Father, forgive them, for they know not what they do.""";12572656;Ježiš povedal: „Otče, odpusť im, lebo nevedia, čo činia.“
4913066;"And Jesus said: ""Father, forgive them, for they know not what they do.""";12572657;Ježiš povedal: „Otče, odpusť im, lebo nevedia, čo robia.“
46653;The girl was afraid to jump down from the roof.;12572769;Dievča sa bálo skočiť zo strechy.
73372;She left home ten minutes ago.;12572771;Odišla z domu pred desiatimi minútami.
2831050;Maybe it's the same person.;12572773;Možno je to ten istý človek.
2014334;I wanted everyone to get along.;12572774;Chcel som, aby všetci spolu vychádzali.
11915827;Why did Tom close the door?;12572782;Prečo Tom zatvoril dvere?
12188275;There's a scientific explanation for this.;12572786;Na to jestvuje vedecké vysvetlenie.
10088579;Swear on the Bible.;12572792;Prisahaj na Bibliu.
11406447;Swear you won't tell anyone.;12572796;Prisahajte, že nikomu nepoviete.
11406447;Swear you won't tell anyone.;12572794;Prisahaj, že nikomu nepovieš.
7737309;Swear you won't do that again.;12572801;Prisahaj, že už to neurobíš.
7737309;Swear you won't do that again.;12572803;Prisahajte, že už to neurobíte.
43107;They won't believe me even if I swear it is true.;12572806;Neuveria mi, aj ak odprisahám, že je to pravda.
56692;This question is too difficult for me.;12572809;Táto otázka je pre mňa priťažká.
56692;This question is too difficult for me.;12572810;Táto otázka je pre mňa príliš ťažká.
12421812;I'm Indian and I come from New Delhi.;12572812;Som Ind a pochádzam z Naí Dillí.
12421812;I'm Indian and I come from New Delhi.;12572813;Som Indka a pochádzam z Naí Dillí.
682419;Which color do you prefer, blue or green?;12572815;Ktorá farba sa vám páči viac, modrá alebo zelená?
682419;Which color do you prefer, blue or green?;12572816;Akú farbu máte radšej, modrú alebo zelenú?
682419;Which color do you prefer, blue or green?;12572820;Ktorú farbu uprednostňuješ, modrú alebo zelenú?
12572819;My housemate complained about the noise.;12572828;Môj spolubývajúci sa sťažoval na hluk.
12572819;My housemate complained about the noise.;12572831;Moja spolubývajúca sa sťažovala na hluk.
1663062;My roommate complained about the noise.;12572828;Môj spolubývajúci sa sťažoval na hluk.
1663062;My roommate complained about the noise.;12572831;Moja spolubývajúca sa sťažovala na hluk.
12572818;My flatmate complained about the noise.;12572828;Môj spolubývajúci sa sťažoval na hluk.
12572818;My flatmate complained about the noise.;12572831;Moja spolubývajúca sa sťažovala na hluk.
5248496;When will you call?;12572837;Kedy zavoláš?
5248496;When will you call?;12572839;Kedy zavoláte?
7376865;Mary didn't want to go, but she did.;12572840;Mária nechcela ísť, ale išla.
10772278;The people united will never be defeated.;10772300;Zjednotení ľudia nebudú nikdy porazení.
6199763;She looked like a teacher, and later I found that she actually is one.;12572862;Vyzerala ako učiteľka a neskôr som zistil, že aj naozaj je.
2304406;I want a kitchen like this.;12572868;Chcem takú kuchyňu.
7200819;Free the animals from their cage.;12572872;Osloboďte zvieratá z klietok.
7200819;Free the animals from their cage.;12572874;Vypustite zvieratá z klietok.
2917696;Free the animals from the cage.;12572874;Vypustite zvieratá z klietok.
7492643;My childhood dream came true.;12574813;Splnil sa môj detský sen.
251941;My dream has come true.;12574820;Splnil sa mi sen.
1276143;My dream came true.;12574820;Splnil sa mi sen.
251941;My dream has come true.;12574824;Môj sen sa stal skutočnosťou.
1276143;My dream came true.;12574824;Môj sen sa stal skutočnosťou.
1276144;Our dreams came true.;12574832;Naše sny sa naplnili.
7374665;Mary said that she'd like to see more.;12574841;Mária povedala, že by chcela vidieť viac.
5434208;Tom comes from the north.;12574846;Tom je zo severu.
5434208;Tom comes from the north.;12574848;Tom pochádza zo severu.
251926;I wish my dream would come true.;12574854;Kiež by sa naplnil môj sen.
5531575;The apple is ripe.;12574871;Jablko je zrelé.
29634;The apples are ripe.;12574872;Jablká sú zrelé.
60649;Are these bananas ripe?;12574877;Sú tieto banány zrelé?
1869546;Dolphins are good swimmers.;12574923;Delfíny sú dobrí plavci.
1028670;Tom heard that Mary was very rich.;12575079;Tom počul, že Mária je veľmi bohatá.
9341374;You look like you didn't get enough sleep.;12575080;Vyzeráš nevyspato.
9341374;You look like you didn't get enough sleep.;12575082;Vyzeráte nevyspato.
3109234;He loves me and I love him, too.;12575083;Miluje ma a aj ja ho milujem.
3098662;He loves me and I love him too.;12575083;Miluje ma a aj ja ho milujem.
11211000;You have to forget her.;12575231;Musíš na ňu zabudnúť.
3958285;The dog is black.;12575298;Pes je čierny.
684783;I'm waiting for her to come here.;12575301;Čakám, kedy sem príde.
2958326;Tom took a sip from his beer can.;12575307;Tom si odchlipol z plechovky piva.
5363662;What's that letter about?;12575308;O čom je ten list?
5226158;She does not understand English.;12575309;Ona nerozumie po anglicky.
12575426;I am on holiday.;5765429;Som na dovolenke.
6772223;Tom writes.;12575472;Tom píše.
7492878;The flower isn't black.;2429369;Kvet nie je čierny.
2648691;Tom isn't my son.;2429454;Tom nie je môj syn.
42939;What do you think about it?;12576549;Čo si o tom myslíš?
2111762;I'm afraid.;12577202;Mám strach.
773119;I am afraid.;12577202;Mám strach.
1886009;Don't you know who I am?;9664535;Nevieš, kto som?
3826759;Do you not know who I am?;9664535;Nevieš, kto som?
10730837;The price of petrol is rising.;6147550;Cena benzínu stúpa.
9377100;The price is rising.;12577404;Cena rastie.
1349965;The price is going up.;12577404;Cena rastie.
2273928;What don't you understand?;12577656;Čomu nerozumieš?
2273927;What don't you get?;12577656;Čomu nerozumieš?
12578097;There's a big tree growing in front of my house.;9150084;Pred mojím domom rastie veľký strom.
9029989;This glass is broken.;12578387;Tento pohár je rozbitý.
36072;What a lovely day!;12578414;Aký prekrásny deň!
6480254;What a beautiful castle!;12578440;Aký prekrásny hrad!
508748;She doesn't like sushi.;2912385;Ona nemá rada suši.
4765806;What is luck?;12579144;Čo je šťastie?
1025016;Tom is happy.;12579234;Tom je šťastný.
2107637;Tom's unhappy.;12579246;Tom je nešťastný.
12579276;What is courage?;12579336;Čo je odvaha?
12581694;Goodbye, my friend.;12581690;Do videnia, priateľ môj.
2547999;You are my daughter.;12581736;Si moja dcéra.
1895593;You're my son.;12581737;Si môj syn.
1769470;I am your father.;12582695;Som tvoj otec.
1891163;I'm your father.;12582695;Som tvoj otec.
12582759;You're my son and I'm your father.;12582730;Si môj syn a ja som tvoj otec.
6799081;Come and sit with us.;12583214;Poď, sadni si k nám.
3360223;You did everything you could.;12584538;Urobila si všetko, čo si mohla.
1895781;You did all you could.;12584539;Urobil si všetko, čo si mohol.
3360223;You did everything you could.;12584539;Urobil si všetko, čo si mohol.
3373018;You did all you could do.;12584539;Urobil si všetko, čo si mohol.
1895781;You did all you could.;12584538;Urobila si všetko, čo si mohla.
3373018;You did all you could do.;12584538;Urobila si všetko, čo si mohla.
3360223;You did everything you could.;12584551;Urobili ste všetko, čo ste mohli.
